seconds_elapsed,accelerometer_z,accelerometer_y,accelerometer_x,gravity_z,gravity_y,gravity_x,gyroscope_z,gyroscope_y,gyroscope_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,magnetometer_z,magnetometer_y,magnetometer_x,compass_magneticBearing,barometer_relativeAltitude,barometer_pressure,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,GIS_Elevation,Temperature (°C),Humidity (%),Cloud Cover (%),Wind Speed (km/h)
44.95,-1.038000286,1.363463879,0.940639496,-0.786702514,9.773205757,0.189546973,0.022876886,0.028771731,-0.107695462,-0.619121641,-0.676639885,0.28682597,0.276726767,-2.905154467,-1.488185108,-0.584048033,21.63750076,-45.15000153,-14.53125095,162.1595473,,,-1.708475375,10.80311584,1.133240807,11.19375038,-60.61875153,-29.83125114,0.015393792,0.030909758,-0.106779166,-1.708475375,10.80311584,1.133240807,-13.99719895,32,83,18,21
44.96,-0.40201804,0.149289608,0.475309268,-0.772108227,9.774261951,0.194984846,0.033139413,0.052381655,-0.15378521,-0.619477421,-0.676182598,0.286607161,0.27727443,-2.894213319,-1.489501834,-0.573590785,22.80000114,-44.73750305,-12.82500076,164.003872,0.266876221,996.5928955,-0.953539819,9.658030629,0.474975299,12.35625076,-60.22500229,-28.12500191,0.025656321,0.054519681,-0.152868912,-0.953539819,9.658030629,0.474975299,-14.01638027,32,83,18,21
44.97,0.182979733,-1.150722027,-0.678391963,-0.755179733,9.775399685,0.204077318,0.102533652,0.11136065,-0.167071517,-0.619771838,-0.67561245,0.286445886,0.278171539,-2.877655745,-1.490942419,-0.558144033,21.48750114,-43.93125153,-11.40000057,165.4528155,,,-0.518285379,8.769216442,-0.502971327,11.04375076,-59.41875076,-26.70000076,0.095050559,0.113498676,-0.166155216,-0.518285379,8.769216442,-0.502971327,-14.0355616,32,83,18,21
44.98,0.376569808,-0.713783264,-1.15199542,-0.750206351,9.775885582,0.199102461,-0.063010702,-0.015699224,-0.018142684,-0.620010257,-0.675377548,0.286557227,0.27809605,-2.882176161,-1.491565585,-0.562708318,22.18125153,-45.31875229,-11.83125019,165.3685121,,,0.495792842,9.34062252,-0.947557771,11.73750019,-60.78750229,-27.13125038,-0.070493795,-0.013561198,-0.017226387,0.495792842,9.34062252,-0.947557771,-14.05474292,32,83,18,21
44.99,1.40726012,0.022192478,-0.705229014,-0.753465027,9.775774479,0.192094959,-0.04932733,-0.077274393,0.110871958,-0.620049566,-0.675432116,0.286718443,0.27770932,-2.891954899,-1.491422892,-0.572141767,22.46250153,-45.61875153,-15.22500038,161.5438594,,,0.309870538,10.38006449,0.515055086,12.01875019,-61.10625076,-30.52500153,-0.056810425,-0.075136365,0.111788256,0.309870538,10.38006449,0.515055086,-14.07392424,32,83,18,21
45,0.971788317,0.798993111,1.151355654,-0.764435947,9.774928093,0.191826664,0.006994402,-0.069577498,0.123211426,-0.619871199,-0.675979555,0.286403596,0.277099788,-2.895734787,-1.490341961,-0.574513555,20.98125076,-45.11250305,-11.58750057,165.5945448,0.187606812,996.602417,-0.258424846,10.86820049,1.813280988,10.53750038,-60.58125305,-26.88750076,-4.89E-04,-0.067439472,0.124127723,-0.258424846,10.86820049,1.813280988,-14.09310557,32,83,18,21
45.01,-0.611801744,1.258425236,1.28319186,-0.774758101,9.774083138,0.193457067,-0.017562361,-0.049418962,0.071776612,-0.619622886,-0.676466942,0.286171496,0.27670528,-2.89689517,-1.489277124,-0.574725658,25.61250114,-44.00625229,-11.83125019,164.9516502,,,-1.872981936,10.08036351,0.70109706,15.16875076,-59.47500229,-27.13125038,-0.025045456,-0.047280934,0.072692908,-1.872981936,10.08036351,0.70109706,-14.11228689,32,83,18,21
45.02,-1.621306777,-0.770861149,-0.906723142,-0.773161739,9.774083138,0.199738428,0.101708986,0.099876393,-0.101861702,-0.619437814,-0.676352054,0.286300868,0.27726604,-2.888768196,-1.489276826,-0.567663878,21.30000114,-46.85625076,-13.61250019,163.8005628,,,-2.463650131,8.938149643,-0.818345344,10.875,-62.34375381,-28.91250038,0.094225893,0.102014419,-0.100945407,-2.463650131,8.938149643,-0.818345344,-14.13146821,32,83,18,21
45.03,-0.540962845,-0.588834286,-0.696588337,-0.74989444,9.77582407,0.203094475,0.025442518,0.080573063,-0.271895909,-0.61999929,-0.675462276,0.286329553,0.278148919,-2.877087951,-1.491490245,-0.557352483,22.74375153,-45.09375,-12.26250076,164.7872216,,,-0.673818833,9.071190643,-0.366101864,12.31875038,-60.56250381,-27.56250191,0.017959425,0.082711092,-0.270979616,-0.673818833,9.071190643,-0.366101864,-14.15064954,32,83,18,21
45.04,2.344438672,-0.242325783,-0.087056957,-0.727970392,9.777608395,0.197019458,-0.066065025,0.041599891,-0.130053109,-0.620819509,-0.674653858,0.286283642,0.278328881,-2.877287269,-1.493817091,-0.557718366,22.89375114,-44.94375229,-13.68750095,163.0620244,0.229873657,996.5974731,1.84606266,9.619745255,0.171685025,12.45000076,-60.41250229,-28.98750114,-0.07354812,0.043737918,-0.129136811,1.84606266,9.619745255,0.171685025,-14.16983086,32,83,18,21
45.05,3.258435011,1.226829529,0.104573473,-0.735543609,9.777152061,0.19149445,-0.050549062,-0.056657708,0.250454562,-0.620762944,-0.674943388,0.286275595,0.277760774,-2.886902094,-1.493213892,-0.566453636,18.48750114,-44.73750305,-14.04375076,162.5721708,,,1.783609998,10.16758213,-0.066520458,8.0625,-60.20625305,-29.34375191,-0.058032155,-0.054519681,0.251370862,1.783609998,10.16758213,-0.066520458,-14.18901218,32,83,18,21
45.06,1.090989992,0.2059865,-0.706154287,-0.757208467,9.775446415,0.193946004,0.074556046,-0.061880601,0.267864209,-0.620063812,-0.675753355,0.286293954,0.277333513,-2.890843749,-1.49100554,-0.569802612,19.42500114,-46.03125,-14.10000038,162.9694584,,,-1.443350655,9.900064278,-0.738903618,8.981250763,-61.50000381,-29.40000153,0.067072952,-0.059742575,0.2687805,-1.443350655,9.900064278,-0.738903618,-14.20819351,32,83,18,21
45.07,-1.592192173,0.399178028,-0.977469265,-0.772201627,9.774200439,0.197750457,0.04092794,-0.045203994,0.004428769,-0.619517446,-0.676311255,0.286311716,0.277176484,-2.89089334,-1.489422619,-0.569665223,21.33750153,-42.39375305,-11.00625038,165.4461995,,,-2.398804784,9.945767283,-0.849452049,10.91250038,-57.88125229,-26.30625153,0.033444847,-0.043065968,0.005345067,-2.398804784,9.945767283,-0.849452049,-14.22737483,32,83,18,21
45.08,-1.256021559,-0.259028435,-0.706555054,-0.760395765,9.775086403,0.19963491,0.041325003,-0.012644901,-0.179410988,-0.61983338,-0.675896883,0.286239028,0.277555719,-2.884838104,-1.490543604,-0.564062923,24.30000114,-44.71875,-12.84375095,163.9753119,0.414840698,996.5755005,-1.479721534,9.297551727,-0.109591269,13.85625076,-60.20625305,-28.14375114,0.033841909,-0.010506875,-0.178494689,-1.479721534,9.297551727,-0.109591269,-14.24655615,32,83,18,21
45.09,0.986649752,-0.293637037,1.009750165,-0.749991506,9.775743484,0.206707761,0.048533206,0.02828304,-0.036224281,-0.620105863,-0.675684124,0.285814345,0.277902499,-2.872657418,-1.491382837,-0.551747203,21.24375153,-45.1875,-13.36875057,163.5191152,,,0.43118663,10.00152016,1.915693784,10.80000019,-60.67500305,-28.66875076,0.041050112,0.030421066,-0.035307986,0.43118663,10.00152016,1.915693784,-14.26573747,32,83,18,21
45.1,1.120322108,0.89661932,2.159864426,-0.762047231,9.774814129,0.206544794,-0.072234761,-0.029779659,0.175165474,-0.619821817,-0.676198334,0.285673514,0.277429774,-2.876895547,-1.49019742,-0.555059284,21.07500076,-43.59375,-9.918750763,167.181887,,,0.579063084,10.90528917,2.200200379,10.63125038,-59.08125305,-25.21875191,-0.079717855,-0.027641633,0.176081773,0.579063084,10.90528917,2.200200379,-14.2849188,32,83,18,21
45.11,-0.733074635,0.368667126,0.222657055,-0.775968432,9.773721218,0.206487484,-0.013775001,0.031948228,0.128464863,-0.619325221,-0.67662251,0.285911471,0.277259648,-2.881517649,-1.488824785,-0.559810489,19.20000076,-44.08125305,-12.61875057,164.0256396,,,-1.702254021,10.09675446,0.235932326,8.756250381,-59.56875229,-27.91875076,-0.021258093,0.034086255,0.129381159,-1.702254021,10.09675446,0.235932326,-14.30410012,32,83,18,21
45.12,-1.346791983,0.464267731,-0.827738881,-0.775201797,9.773711205,0.209781915,0.059650946,-0.007024945,-0.070310536,-0.619268477,-0.676608741,0.285875678,0.27745679,-2.877307177,-1.4888134,-0.555849493,19.5,-48.69375229,-15.18750095,162.6773859,0.412200928,996.5756836,-1.670190191,10.2805233,-0.543649308,9.056250572,-64.1625061,-30.48750114,0.052167852,-0.004886918,-0.069394238,-1.670190191,10.2805233,-0.543649308,-14.32328144,32,83,18,21
45.13,-0.485911459,0.573284149,-0.570861638,-0.769279599,9.77415657,0.210834034,0.015577052,-0.006719512,-0.069333153,-0.619433284,-0.676410556,0.28581661,0.277632967,-2.874093294,-1.48936969,-0.552806288,19.35000038,-43.25625229,-11.86875057,164.6566565,,,-0.739382201,9.398409128,-0.276371017,8.90625,-58.74375153,-27.16875076,0.008093958,-0.004581486,-0.068416857,-0.739382201,9.398409128,-0.276371017,-14.34246277,32,83,18,21
45.14,0.678904265,0.028813362,0.002779618,-0.763016492,9.774591923,0.213402055,0.022266021,0.053328494,-0.032925612,-0.619557053,-0.676191568,0.285776123,0.27793172,-2.868878126,-1.489916205,-0.5479801,24.26250076,-43.51875305,-10.36875057,166.5986032,,,-0.076091766,9.622496986,0.501057059,13.81875038,-58.98750305,-25.66875076,0.014782927,0.055466522,-0.032009315,-0.076091766,9.622496986,0.501057059,-14.36164409,32,83,18,21
45.15,0.916390926,-0.332480431,0.19308091,-0.758383393,9.774895191,0.215995923,0.010781763,0.010323615,-0.007269291,-0.619682014,-0.67608428,0.285616621,0.278078049,-2.864128828,-1.490300357,-0.543203324,21.75,-45.63750076,-14.58750057,162.2741208,,,0.340737946,9.588040543,0.080398849,11.32500076,-61.10625076,-29.88750076,0.003298669,0.012461642,-0.006352994,0.340737946,9.588040543,0.080398849,-14.38082541,32,83,18,21
45.16,0.958080977,0.204096794,-0.949094296,-0.766146302,9.774345875,0.213429816,-0.017409646,-0.018478659,0.148592854,-0.619488448,-0.676332384,0.285722032,0.277797446,-2.869888663,-1.489606798,-0.54870522,19.83750153,-45.50625229,-13.29375076,163.7153218,0.251022339,996.5949097,-0.10049855,10.10847926,-1.085145056,9.393750191,-60.99375153,-28.59375191,-0.024892739,-0.016340633,0.149509154,-0.10049855,10.10847926,-1.085145056,-14.40000674,32,83,18,21
45.17,-0.65208742,-0.318591595,-0.791671582,-0.78276208,9.77301836,0.21394743,0.054641854,-0.115148012,0.137750006,-0.61900866,-0.676972061,0.285689637,0.277341843,-2.874786854,-1.487954676,-0.5528799,21.39375114,-43.72500229,-12.58125019,163.9475766,,,-1.438564944,9.676574707,0.012442663,10.95000076,-59.21250153,-27.88125038,0.047158761,-0.113009983,0.138666303,-1.438564944,9.676574707,0.012442663,-14.41918806,32,83,18,21
45.18,-0.24380973,0.902830124,2.070845425,-0.790367335,9.7723279,0.21753151,-0.010965023,-0.040011644,0.049663306,-0.618817717,-0.677392334,0.285371974,0.277068764,-2.873014092,-1.487107158,-0.550210804,23.15625,-43.35000229,-12.41250038,164.021879,,,-0.966700345,10.70369387,2.496312201,12.71250057,-58.83750153,-27.71250153,-0.018448117,-0.037873617,0.050579605,-0.966700345,10.70369387,2.496312201,-14.43836938,32,83,18,21
45.19,-0.018246531,1.559161186,2.375019789,-0.792229056,9.772227287,0.215257019,-0.097432934,0.038179048,0.025809037,-0.618811905,-0.677445352,0.285412461,0.276910424,-2.876286983,-1.486984968,-0.553304315,21.63750076,-44.79375076,-13.68750095,163.0085666,,,-0.792024291,11.09599724,2.047299027,11.19375038,-60.26250076,-28.98750114,-0.104916023,0.040317075,0.026725334,-0.792024291,11.09599724,2.047299027,-14.45755071,32,83,18,21
45.2,-0.153123111,0.990669727,0.697548106,-0.794549018,9.772069454,0.213871732,0.010293071,0.034147341,0.02046397,-0.618722707,-0.677469254,0.285562783,0.276896104,-2.8786515,-1.486791193,-0.555881679,21.61875153,-46.65000153,-13.38750076,163.9877121,0.251022339,996.5947266,-1.336630714,9.879964638,-0.01722832,11.17500019,-62.11875153,-28.68750191,0.002809978,0.036285368,0.021380267,-1.336630714,9.879964638,-0.01722832,-14.47673203,32,83,18,21
45.21,-0.581230104,0.031335354,-0.197541207,-0.793286979,9.772017956,0.220775984,0.053786645,0.014599668,-0.058215413,-0.618607312,-0.677467048,0.285455421,0.277269945,-2.870153904,-1.486730456,-0.547796875,23.45625114,-46.125,-15.41250038,161.5231372,,,-1.088734314,10.19581723,0.575473856,13.01250076,-61.61250305,-30.71250153,0.046303551,0.016737695,-0.057299116,-1.088734314,10.19581723,0.575473856,-14.49591335,32,83,18,21
45.22,0.394171357,-0.197293282,0.608468086,-0.784223527,9.772762775,0.220185481,-0.058795735,0.05100721,-0.094073176,-0.618908614,-0.677149713,0.285398871,0.277430758,-2.867874146,-1.487639606,-0.545660973,20.53125,-45.5625,-13.55625057,163.4306331,,,0.039242274,9.481320763,0.81882391,10.08750057,-61.05000305,-28.85625076,-0.066278829,0.053145236,-0.09315688,0.039242274,9.481320763,0.81882391,-14.51509468,32,83,18,21
45.23,1.070011497,-0.627104759,0.157465681,-0.78058669,9.773177147,0.214635372,-0.04883864,-0.012156209,0.029749116,-0.619143605,-0.676984638,0.285465688,0.277240574,-2.873255849,-1.488150477,-0.550843686,21.75,-45.28125,-13.74375057,163.1159236,,,0.37328034,9.105647469,0.125383912,11.32500076,-60.76875305,-29.04375076,-0.056321732,-0.010018182,0.030665411,0.37328034,9.105647469,0.125383912,-14.534276,32,83,18,21
45.24,0.288921446,-0.708746433,-0.334968537,-0.796065807,9.771947384,0.213704623,0.017562363,-0.063988085,0.183717579,-0.618713945,-0.677557617,0.285488546,0.276776001,-2.879312158,-1.486646771,-0.556245327,24.56250191,-46.14375305,-14.79375076,162.2240781,0.203460693,996.6004028,-1.036092222,8.851051092,-0.110069841,14.11875057,-61.61250305,-30.09375191,0.010079269,-0.061850059,0.184633881,-1.036092222,8.851051092,-0.110069841,-14.55345732,32,83,18,21
45.25,-1.215331942,-0.416472435,-0.032580964,-0.816694051,9.770328522,0.209933341,-0.034055711,-0.086437365,0.173913203,-0.618139476,-0.678245902,0.285696179,0.276158974,-2.889982462,-1.484703124,-0.566320002,19.16250038,-45.9375,-14.36250019,162.637986,,,-2.128176475,9.226724052,0.161754812,8.737500191,-61.40625381,-29.66250038,-0.041538805,-0.084299339,0.174829498,-2.128176475,9.226724052,0.161754812,-14.57263865,32,83,18,21
45.26,-1.683917284,0.224101067,0.040589944,-0.820989549,9.769999504,0.208547637,-0.004489856,0.050885036,-0.044654215,-0.617939591,-0.678288639,0.28597784,0.276209831,-2.892834187,-1.484312534,-0.569692492,22.40625,-45.43125153,-13.72500038,163.1901799,,,-2.523470736,8.976434803,-0.139262283,11.96250057,-60.91875076,-29.02500153,-0.01197295,0.053023063,-0.043737917,-2.523470736,8.976434803,-0.139262283,-14.59181997,32,83,18,21
45.27,-1.247887671,-0.773375511,-0.558193773,-0.809159428,9.770970821,0.209167324,-0.005039635,0.105221458,-0.207083162,-0.618171424,-0.677747816,0.286205351,0.276782259,-2.888624668,-1.485469759,-0.566695511,22.44375038,-45.45000076,-13.08750057,163.9360437,,,-1.226919815,9.022736073,-0.516251478,12,-60.91875076,-28.38750076,-0.012522728,0.107359484,-0.206166863,-1.226919815,9.022736073,-0.516251478,-14.61100129,32,83,18,21
45.28,0.617633164,-0.415646076,-0.533355013,-0.791045994,9.772535324,0.205389969,-0.042729992,-0.003237584,-0.100120739,-0.618766844,-0.677030474,0.286289811,0.277119875,-2.887563348,-1.487360358,-0.566250443,20.83125114,-45.33750153,-15.37500095,161.2670075,0.1690979,996.6043701,0.696311387,9.788080215,0.136869458,10.38750076,-60.82500076,-30.67500114,-0.050213085,-0.001099556,-0.09920444,0.696311387,9.788080215,0.136869458,-14.63018261,32,83,18,21
45.29,1.865428448,-0.336157322,0.622287795,-0.79609254,9.772162914,0.203568071,0.009437861,-0.041722064,0.1635285,-0.618757069,-0.677307487,0.286083803,0.276677132,-2.89124918,-1.486907065,-0.568943828,21.05625153,-47.04375076,-17.15625,159.9637386,,,0.467078985,9.377950478,1.424686587,10.63125038,-62.51250076,-32.45625305,0.001954767,-0.039584038,0.164444798,0.467078985,9.377950478,1.424686587,-14.64936394,32,83,18,21
45.3,-0.001881242,0.528499603,1.831588387,-0.815380454,9.770520687,0.206002004,-0.037415468,-0.091782436,0.195629448,-0.618227184,-0.678133011,0.2858468,0.276083723,-2.89410758,-1.484931707,-0.570557505,20.625,-45.88125229,-13.50000095,163.6041212,,,-1.177866966,10.76351452,1.919043779,10.18125057,-61.35000229,-28.80000114,-0.044898561,-0.089644406,0.196545739,-1.177866966,10.76351452,1.919043779,-14.66854526,32,83,18,21
45.31,-1.23767662,0.738342285,-0.035852045,-0.831888467,9.769318104,0.196885027,-0.102472566,0.008124501,0.119179716,-0.617793679,-0.678532869,0.286369726,0.27552937,-2.909189224,-1.48351258,-0.585617125,21.97500038,-41.28750229,-12.48750019,163.1719377,,,-2.381337094,10.40207844,-0.285224461,11.55000019,-56.77500153,-27.78750038,-0.10995566,0.010262528,0.120096017,-2.381337094,10.40207844,-0.285224461,-14.68772658,32,83,18,21
45.32,-1.875549495,0.656977654,-1.040061593,-0.832698166,9.769303799,0.194129981,0.020433426,-0.003970621,-0.06554579,-0.617707223,-0.678417057,0.286716044,0.275648236,-2.912540674,-1.483496368,-0.589686573,21.03750038,-45.35625076,-12.69375038,164.364782,0.414840698,996.5753784,-2.444029093,10.13503952,-0.728853774,10.59375,-60.84375381,-27.99375153,0.012950333,-0.001832594,-0.064629493,-2.444029093,10.13503952,-0.728853774,-14.70690791,32,83,18,21
45.33,-0.776541889,0.378699303,0.118097603,-0.817951918,9.770394325,0.201786399,0.092546014,0.057421289,-0.241138868,-0.618014038,-0.677962482,0.286480099,0.276323527,-2.89972496,-1.484782338,-0.577524424,20.4375,-43.61250305,-12.07500076,164.5241778,,,-1.289133206,9.973284483,1.210768253,10.01250076,-59.10000229,-27.37500191,0.085062922,0.059559316,-0.240222573,-1.289133206,9.973284483,1.210768253,-14.72608923,32,83,18,21
45.34,0.819981128,0.591477394,1.487912416,-0.800599456,9.7718153,0.202570796,-0.094409151,0.080817412,-0.13652828,-0.618590385,-0.677410126,0.286242396,0.276634529,-2.893775702,-1.486484826,-0.571656942,21.09375,-42.20625305,-10.14375019,166.4859777,,,1.214118195,10.52794113,1.308873975,10.65000057,-57.67500305,-25.44375038,-0.101892244,0.082955438,-0.13561198,1.214118195,10.52794113,1.308873975,-14.74527055,32,83,18,21
45.35,1.826568305,0.238258839,-0.272378057,-0.79683888,9.772353172,0.191131957,-0.077549284,0.034391688,0.110016748,-0.618858814,-0.67709887,0.286643699,0.276380613,-2.906169653,-1.487138033,-0.584266692,21.78750038,-45.63750076,-13.93125057,163.0247268,,,0.662811875,9.653842926,-1.309472203,11.36250019,-61.12500381,-29.23125076,-0.085032376,0.036529714,0.110933044,0.662811875,9.653842926,-1.309472203,-14.76445188,32,83,18,21
45.36,0.227125347,-0.338544369,-2.268393993,-0.809338033,9.771374226,0.188664287,0.078954273,-0.064446235,0.122478388,-0.618454903,-0.677452385,0.286919802,0.276131824,-2.91257298,-1.485952079,-0.590733379,21.09375,-42.80625153,-10.6875,165.9814737,0.435974121,996.572876,-1.175833043,9.578947449,-1.886979914,10.65000057,-58.29375076,-25.98750114,0.071471179,-0.062308207,0.123394685,-1.175833043,9.578947449,-1.886979914,-14.7836332,32,83,18,21
45.37,-0.604442775,0.170953751,-0.823563814,-0.815753967,9.770842552,0.188615777,0.012858704,-0.091935149,0.015454879,-0.618321925,-0.677747011,0.286794081,0.275837138,-2.914369345,-1.485313773,-0.591892749,21.90000153,-44.53125,-12.58125019,164.2236175,,,-1.233739376,10.0780901,-0.012921227,11.45625019,-60.00000381,-27.88125038,0.00537561,-0.089797124,0.016371176,-1.233739376,10.0780901,-0.012921227,-14.80281452,32,83,18,21
45.38,-0.209121764,0.250759125,0.422327757,-0.815698326,9.770933151,0.184076488,-0.06017018,-0.020769403,-0.005192351,-0.618427932,-0.677720279,0.28685236,0.275604561,-2.919643402,-1.485423446,-0.596896023,18.84375,-43.46250153,-12.71250057,163.6961434,,,-0.97088778,9.641280413,0.52283176,8.418750763,-58.95000076,-28.01250076,-0.067653275,-0.018631376,-0.004276054,-0.97088778,9.641280413,0.52283176,-14.82199585,32,83,18,21
45.39,-0.150896877,0.120324135,0.135516457,-0.814080268,9.771038532,0.185669132,0.012370012,0.05845976,-0.015943571,-0.618389547,-0.67761755,0.286951244,0.275840178,-2.917355418,-1.485548317,-0.595121592,22.72500038,-45.86250305,-13.53750038,163.5546758,,,-1.018385327,9.84263649,0.278524547,12.30000019,-61.35000229,-28.83750153,0.004886918,0.060597786,-0.015027274,-1.018385327,9.84263649,0.278524547,-14.84117717,32,83,18,21
45.4,0.158733889,0.26607132,-0.58884418,-0.810677171,9.771325111,0.185474247,0.002718348,0.029871288,-0.033780822,-0.618451238,-0.677445531,0.287054956,0.276016355,-2.916675329,-1.4858917,-0.594867021,21.84375,-42.45000076,-9.862500191,166.9203911,0.330291748,996.5854492,-0.578105944,10.00582714,-0.485742994,11.41875076,-57.93750381,-25.16250038,-0.004764745,0.032009315,-0.032864526,-0.578105944,10.00582714,-0.485742994,-14.86035849,32,83,18,21
45.41,0.479733586,0.514068604,-1.10565424,-0.809538901,9.771483421,0.182052851,-0.022296565,0.029016078,0.002290743,-0.618487477,-0.677305639,0.287283987,0.276040316,-2.920387983,-1.486083388,-0.598967016,22.55625153,-44.92500305,-12.28125095,164.7104887,,,-0.45942194,10.28554797,-1.005583704,12.11250019,-60.41250229,-27.58125114,-0.029779659,0.031154104,0.00320704,-0.45942194,10.28554797,-1.005583704,-14.87953982,32,83,18,21
45.42,-0.007757366,-0.510489941,-1.239903688,-0.809268653,9.771482944,0.183278084,0.073700836,-0.048685922,-0.011545344,-0.618502975,-0.677339435,0.28718023,0.27603057,-2.918875813,-1.486082673,-0.597279608,20.51250076,-43.80000305,-13.57500076,162.7801444,,,-0.704925555,9.262616539,-0.417308265,10.06875038,-59.28750229,-28.87500191,0.066217743,-0.046547896,-0.010629047,-0.704925555,9.262616539,-0.417308265,-14.89872114,32,83,18,21
45.43,0.225084722,-0.02162981,0.765180379,-0.810056835,9.771305561,0.189164855,0.007360921,-0.043310314,0.034269514,-0.618479818,-0.677541673,0.286772922,0.276009589,-2.912183404,-1.485869229,-0.589930207,19.35000038,-42.1875,-11.40000057,164.8785575,,,-0.49483572,10.1690176,1.483550024,8.925000191,-57.67500305,-26.70000076,-1.22E-04,-0.041172286,0.035185811,-0.49483572,10.1690176,1.483550024,-14.91790246,32,83,18,21
45.44,0.088117003,0.527008057,0.836715817,-0.818507046,9.77071619,0.183134124,-0.101250838,0.003817905,0.100181824,-0.618324161,-0.677774847,0.286972985,0.27557759,-2.921470761,-1.485163689,-0.598873168,22.33125114,-44.45625305,-11.58750057,165.3909315,0.354064941,996.5827026,-1.054636583,9.640084028,0.288335143,11.88750076,-59.92500305,-26.88750076,-0.108733932,0.005955932,0.10109812,-1.054636583,9.640084028,0.288335143,-14.93708379,32,83,18,21
45.45,-1.219860494,-0.290270329,-0.881120056,-0.822793871,9.770332813,0.184369765,0.053420124,0.014477495,-0.00103847,-0.618082345,-0.677849829,0.287176609,0.275723368,-2.921154499,-1.484707117,-0.599104196,19.93125153,-47.28750229,-16.06875038,161.2317426,,,-2.302852535,9.249216652,-0.725503832,9.487500191,-62.75625229,-31.36875153,0.045937032,0.016615522,-1.22E-04,-2.302852535,9.249216652,-0.725503832,-14.95626511,32,83,18,21
45.46,-0.826505274,-0.0414958,0.309483714,-0.81462869,9.770885944,0.191180401,0.058673562,-0.041355546,-0.116125396,-0.618277997,-0.67770049,0.28680402,0.276039496,-2.911076784,-1.485366046,-0.588926792,21.09375,-43.51875305,-10.3125,166.6687035,,,-1.281595808,9.810094261,0.897308502,10.65000057,-59.00625229,-25.61250114,0.051190467,-0.039217519,-0.115209097,-1.281595808,9.810094261,0.897308502,-14.97544643,32,83,18,21
45.47,0.342956424,-0.329818726,1.110089153,-0.809683323,9.771325111,0.189774163,-0.060933761,0.030848671,-0.028557927,-0.618470401,-0.677524477,0.286780313,0.276065215,-2.911367297,-1.485892355,-0.589211106,24.50625038,-47.8125,-16.42500114,161.0408949,,,-0.466002196,9.180662155,1.220339566,14.06250095,-63.28125381,-31.72500038,-0.068416856,0.032986699,-0.027641631,-0.466002196,9.180662155,1.220339566,-14.99462776,32,83,18,21
45.48,0.286215544,-0.168664932,0.304134965,-0.808526456,9.771418571,0.189844042,-0.008399391,0.071654439,-0.014477495,-0.618441701,-0.677418411,0.286927998,0.276236355,-2.910968065,-1.486006618,-0.589301467,21.43125153,-46.42500305,-13.80000019,163.445228,0.288009644,996.5905151,-0.791545731,9.228638268,0.168933275,10.98750019,-61.89375305,-29.10000038,-0.015882484,0.073792465,-0.013561198,-0.791545731,9.228638268,0.168933275,-15.01380908,32,83,18,21
45.49,0.04778102,-0.174430847,-0.430512637,-0.805588961,9.771688938,0.188465752,-0.017195843,0.005436696,-0.042455102,-0.618526131,-0.677266926,0.287024602,0.276318356,-2.911780119,-1.486331105,-0.590383381,20.19375038,-44.53125,-13.20000076,163.4890668,,,-0.590429001,9.603593826,-0.49770711,9.768750191,-60.00000381,-28.50000191,-0.024678937,0.007574723,-0.041538805,-0.590429001,9.603593826,-0.49770711,-15.0329904,32,83,18,21
45.5,0.292164147,-0.576725006,-0.683930546,-0.801179677,9.772082329,0.186819501,0.024281875,-0.040317076,-0.024281875,-0.618727475,-0.677129447,0.286957338,0.276274383,-2.912505507,-1.486808538,-0.590928376,19.20000076,-43.72500229,-13.83750057,162.4391627,,,-0.351744923,9.05204792,-0.308674124,8.756250381,-59.19375229,-29.13750076,0.016798781,-0.038179049,-0.023365577,-0.351744923,9.05204792,-0.308674124,-15.05217172,32,83,18,21
45.51,0.275906786,-0.940256119,0.15645086,-0.799444348,9.772131443,0.191652857,0.045967576,-0.009957096,-0.006780599,-0.618751526,-0.677178919,0.286686242,0.276380599,-2.906300902,-1.486866891,-0.584468126,21.84375,-43.875,-11.15625,165.7335387,,,-0.651326323,9.096075821,0.691525751,11.40000057,-59.36250305,-26.45625114,0.038484481,-0.007819069,-0.005864302,-0.651326323,9.096075821,0.691525751,-15.07135305,32,83,18,21
45.52,0.113952726,-0.616780281,0.600858971,-0.800320029,9.772101879,0.189451762,-0.054580768,-0.022296564,0.013133593,-0.618814349,-0.677238762,0.286622778,0.276159093,-2.909151196,-1.48683238,-0.586879224,20.55000114,-43.81875229,-12.93750095,163.5507472,0.118896484,996.6104736,-0.605384149,9.052047968,0.687338293,10.10625076,-59.30625153,-28.23750114,-0.06206386,-0.020158538,0.01404989,-0.605384149,9.052047968,0.687338293,-15.09053437,32,83,18,21
